Labels,TC1,TC2,TC3,TC1,TC2,TC3
3,5.75331,5.70716,3.68489,-2.46684,-2.06272,-2.27086
9,-2.4532,-2.55519,-3.5192,3.34585,-0.661673,-0.498464
6,-0.135466,0.576429,1.31226,-1.24341,0.906849,2.8927
1,-4.10071,-3.5312,2.59318,-3.01897,0.233948,-0.402917
7,-1.60779,-1.77379,-3.63169,3.41192,-0.426657,-1.80705
1,-4.40397,-3.9734,1.27858,-2.40673,0.233195,0.260916
0,5.73418,6.24863,1.48577,-0.46816,-1.40037,-3.53708
5,0.40707,0.974889,2.63122,-2.20004,-3.06804,-0.284034
0,5.32052,5.51855,1.3302,-0.569959,-3.19204,-2.56013
7,-4.05734,-3.81361,-0.903741,0.262851,-1.69109,-1.17329
2,2.01978,1.67115,-0.206035,-0.135071,3.75686,2.68768
8,1.18659,1.07801,1.91963,-1.53074,0.359809,-1.91647
5,0.251009,-0.0887967,-0.862614,1.13115,-4.34511,-2.29911
7,-1.67597,-2.26204,-2.25716,2.16769,1.28064,-1.33459
9,-2.47959,-2.46821,-2.92201,2.77474,0.480741,-0.824343
6,0.324705,0.502842,0.231608,-0.570815,3.6654,5.45613
9,1.45435,0.221653,-4.05531,4.07645,-2.31389,0.7255
0,5.98265,6.17958,1.61078,-0.758635,-0.8463,-1.82066
7,-1.89365,-2.64164,-3.90984,3.66978,-0.772726,0.0184219
3,3.45992,3.66579,4.33771,-3.22083,-2.88999,-2.20169
0,2.63141,3.39251,-1.02421,1.17683,3.57622,1.19695
1,-3.3602,-2.73106,2.92215,-3.16724,0.302507,-0.466866
9,-1.95065,-1.7896,-2.31437,2.3299,-0.363556,-0.235868
4,-0.854764,-1.75295,-3.96529,3.58527,-0.659547,0.826292
1,-3.04217,-2.76465,3.6834,-3.84956,2.43368,0.480833
3,0.794947,1.13557,3.28555,-2.78115,2.49435,-2.25998
2,0.344961,0.139077,1.05024,-1.07121,1.38068,3.22904
5,4.15982,3.88009,0.936321,-0.0717943,-3.95192,-4.19866
6,1.92119,1.75992,-2.09403,1.82746,0.930283,4.0172
5,-2.92869,-2.32142,2.92789,-3.44144,2.49995,-0.0149347
6,-1.26652,-0.654013,0.728345,-0.933097,-0.0132387,2.44145
9,-2.38395,-2.62728,-3.49745,3.47695,0.225284,-1.30544
1,-4.30183,-3.94409,2.7049,-3.01588,1.08152,0.0874068
3,0.609132,0.878171,2.35616,-1.7892,0.40307,-2.04354
5,-0.843514,-0.0965485,2.67186,-2.48749,-1.78926,-1.34821
2,-0.99656,-1.40144,0.906679,-0.874841,-2.26227,-1.36695
6,3.87158,4.29248,1.33693,-0.773462,3.13558,3.34345
2,2.94021,2.88367,0.97781,-1.23913,5.40241,4.16153
0,6.09839,6.33541,1.94457,-1.01211,-3.6088,-2.87599
0,6.43646,6.8978,1.71383,-0.651399,-1.60122,-2.39841
5,0.486962,1.03145,1.68899,-1.31788,-3.39641,-1.152
2,0.270882,0.455666,3.26085,-3.56651,0.105648,2.76309
0,7.11629,7.82242,0.48104,0.595147,1.81143,-1.51708
5,2.27783,2.08678,1.66093,-1.22437,-3.93753,-0.140973
6,1.70385,2.09077,0.220465,-0.168162,2.88549,5.04436
7,-2.34451,-2.86207,-3.39336,3.01984,-2.10867,-0.394023
4,-4.15652,-3.7435,2.21572,-2.32738,1.30148,0.128638
9,-0.975994,-1.46193,-2.75101,2.78367,-3.81963,-2.21601
1,-4.61655,-4.2166,2.34615,-3.47476,0.548606,0.380399
5,-3.46683,-3.04908,2.00037,-2.62765,2.56226,-0.499217
7,-2.2567,-2.40628,-3.29648,3.28988,-2.28275,-1.96447
8,-1.53567,-1.17463,0.879344,-1.04117,-2.07894,-0.980821
3,-0.808067,-0.952571,2.43061,-2.35451,-5.10379,-2.19273
3,3.30427,2.99056,3.76631,-3.22914,0.30968,-1.29978
1,-4.09924,-3.50989,0.6693,-1.59772,-0.791706,-0.438396
7,1.56415,1.58003,-2.70938,2.97582,-2.77294,-2.8417
1,-4.59754,-4.22676,3.08021,-3.49395,1.22472,0.0327256
3,-0.891739,-0.54434,2.47238,-2.31841,0.773944,-1.18556
3,-0.0604022,0.510405,2.20267,-1.92614,-3.35635,-1.64515
9,-1.74653,-1.92811,-1.92389,2.07986,1.12599,-0.888689
7,-3.31705,-3.80798,-0.460185,0.228228,1.10681,-1.56362
3,-2.32985,-2.62224,-1.35885,1.01753,-3.19594,-0.774096
8,0.0314456,0.318758,3.05811,-2.7619,0.727356,-1.30192
0,5.02088,5.53807,0.379041,0.425659,3.92928,-1.19961
5,0.444061,0.524591,0.453738,-0.697522,0.660106,0.187292
8,0.989975,0.628018,0.13334,0.235869,0.065569,-1.11143
3,-2.09314,-1.55377,0.206571,-0.703909,-2.31905,-0.0213271
9,-0.375517,-1.49687,-5.25693,5.00595,0.660106,-0.302316
7,-1.76081,-2.30416,-4.31413,4.40622,-0.24873,-2.23162
7,-2.70258,-2.45995,-0.359249,-0.0584942,-1.5257,-0.222036
7,-2.72132,-2.53433,-1.89796,1.73313,-1.2486,-1.63883
5,-0.630897,-0.338653,-0.160924,0.125066,-1.41785,-3.0074
1,-3.76539,-3.17733,4.08544,-4.45372,1.03657,0.120281
0,4.72364,5.12983,0.890658,0.0261837,3.30078,-1.45015
6,-2.3803,-1.62944,2.22589,-2.48549,1.18527,1.15392
9,-1.23008,-1.60405,-3.86457,3.74469,1.23489,-0.342887
6,1.58994,1.51147,-1.37885,1.07026,2.42274,5.29702
8,-1.98522,-1.59414,1.5559,-1.48374,3.86177,-0.143169
8,2.45068,2.25154,1.9399,-1.28021,-2.42303,-0.822228
0,1.89022,2.18147,0.438231,0.0497773,-1.6324,0.0458426
5,0.856826,1.38567,1.27321,-1.0496,-2.38909,-3.00936
5,0.682948,1.06381,0.873752,-0.48036,-0.607916,-3.14926
6,1.03182,0.881429,-0.226897,-0.156398,-0.484486,4.55189
8,-0.754881,-0.848108,2.12347,-2.20637,-2.12352,0.729741
4,-0.817073,-1.19843,-1.68596,1.76133,0.301337,1.58173
4,0.690606,0.333783,-3.08492,2.64463,-0.532562,1.61662
7,-2.27789,-2.54891,-3.85827,3.70867,-1.14953,-1.82248
5,0.401896,0.969888,-1.21535,1.40749,2.21785,-0.485627
5,-2.13265,-1.33505,-1.07082,0.899379,1.31514,-1.33422
3,-1.12095,-1.09301,2.63453,-2.34657,1.44127,-1.54283
1,-4.77656,-4.35163,2.92788,-3.81718,0.924197,0.13689
3,2.74407,3.42478,4.56396,-3.54344,-0.0545397,-3.00946
2,-1.29886,-0.908054,1.69615,-1.85713,1.84441,1.71808
3,1.15891,1.27653,2.81676,-2.27247,-5.12745,-3.13076
8,1.20592,0.683719,0.10954,0.102923,-1.92694,-0.297712
4,-1.98679,-2.0066,-3.04724,2.88989,0.776574,0.509171
9,3.25777,1.69631,-5.52585,5.5963,-0.779524,2.36155
3,-1.79784,-1.42081,2.99525,-2.6984,1.04686,-1.80378
4,-0.7585,-1.3702,-4.38198,4.15114,-0.633503,0.876138
6,2.12254,2.04565,0.462863,-0.515575,0.890304,4.6876
5,0.288542,0.981867,0.214189,0.145112,0.594279,-2.80889
9,-2.60201,-2.731,-3.59939,3.19661,0.395836,0.372163
1,-3.74571,-3.32743,2.18512,-2.46402,0.706117,0.0148744
3,1.37133,2.02106,2.92432,-2.44177,-2.65662,-1.98486
0,7.28713,7.30914,-0.446019,1.52869,5.32492,0.457627
9,-0.360461,-1.14014,-2.25257,2.62838,0.826661,-2.7111
8,4.56283,3.90686,2.20486,-1.42892,-0.430399,-1.27319
8,2.35187,1.66117,2.21453,-1.96479,0.0678937,0.603913
4,-0.431636,-0.851567,-2.68508,2.50285,-0.297024,2.33365
3,0.586022,0.474617,2.59263,-2.047,-4.72664,-3.94011
9,1.18786,-0.43928,-5.48476,5.38193,-1.47661,1.09512
6,0.519054,0.611532,0.251557,-0.638631,1.51555,4.59638
5,1.39578,1.49948,1.52983,-0.962339,-3.45934,-3.06907
5,-1.6914,-0.847287,0.874561,-0.962377,1.95804,-0.0351635
2,-1.72914,-1.28633,3.41973,-3.70559,1.94253,2.63483
1,-3.8755,-3.48608,0.955478,-2.06647,-0.231565,0.0286771
4,-1.55448,-2.0165,-2.22916,2.19727,-2.20428,0.697132
2,-1.29818,-0.856926,2.59258,-2.57582,-0.517851,-0.401551
4,-3.74196,-3.43013,0.0433118,-0.733676,-0.470089,0.465273
3,3.39773,3.56227,4.85534,-4.13936,0.587527,-1.24912
6,2.9027,3.18594,1.01064,-0.609113,0.295264,1.7081
8,2.27151,1.56251,-1.10058,1.39386,-3.4279,0.0568707
6,2.98839,2.41929,-0.64628,0.437688,1.91085,6.08226
0,3.87485,4.2533,-0.602646,0.719711,5.07363,2.32817
1,-4.66974,-4.22608,1.51625,-2.5844,-0.242234,-0.561273
0,0.83964,1.79918,1.37844,-1.03193,0.0837386,-0.75797
2,1.43286,1.52994,4.79904,-4.4471,-0.191155,0.0629076
3,4.78981,4.92385,5.137,-3.85867,-1.53424,-3.12585
2,1.62285,1.78459,0.360824,-0.472811,2.76137,2.51676
1,-3.97459,-3.5,3.96042,-4.30532,1.27419,0.315868
2,-0.370535,-0.10371,3.52729,-3.30904,-1.93921,-1.68381
6,2.0748,2.05718,1.03959,-0.909052,-0.247645,3.00762
0,5.00535,5.93149,1.20901,-0.479334,3.22905,-0.0192686
3,1.44041,1.49767,2.16217,-1.3695,-1.34591,-3.49902
6,0.758193,0.554575,-0.479293,0.102172,-0.559324,3.76666
6,-1.41205,-1.84851,-2.52222,1.70843,1.25482,4.36571
7,-1.07462,-1.98883,-4.2461,4.34296,1.06488,-2.00173
8,3.81353,2.66445,0.156784,0.317788,-3.21991,-0.488333
8,2.329,2.7984,3.20142,-2.34938,-1.62748,-2.60291
7,0.233982,-0.465065,-5.53438,5.74933,-1.70498,-1.14575
1,-4.50273,-4.08592,3.12624,-3.56038,1.21702,0.268346
3,2.72235,2.81273,1.83493,-1.47494,0.133992,0.405946
5,-2.28029,-1.81775,0.908572,-1.3082,2.74865,0.681673
2,1.2131,0.963334,0.281608,-0.574162,3.61373,2.92845
8,-2.94301,-2.58707,2.63292,-3.07404,0.160012,-0.619003
9,-1.06679,-1.99363,-3.03495,3.1677,2.3612,-1.3843
5,0.116787,-0.021712,-1.39409,1.13883,-0.626934,0.394477
8,0.288784,-0.180263,-1.20396,1.39404,-1.14792,-1.77667
2,-0.784902,-0.428826,0.689104,-0.779945,0.516432,1.1491
6,1.58307,1.86418,-0.213331,0.0501902,3.3258,5.54735
2,3.60333,3.78268,1.82682,-1.82877,4.42186,4.27963
3,1.7793,1.48947,2.04245,-1.20594,-6.01683,-3.70954
0,5.31579,5.68308,1.07935,-0.275244,-2.17874,-2.30441
1,-4.38327,-4.02734,3.52691,-4.16383,0.462291,-0.695644
6,2.19788,2.2294,0.322705,-0.385806,3.32118,5.1029
3,-0.458299,-0.017127,1.6115,-1.64827,2.16266,0.190231
5,1.63065,1.95326,1.03431,-0.486142,0.901639,-3.73231
3,-0.785569,-0.647728,1.63576,-1.35939,-2.65659,-3.01559
8,4.0222,3.0504,0.61315,-0.101638,-2.05913,0.48901
7,-0.387516,-1.14371,-4.74427,4.65142,-2.97842,-1.36968
7,0.750644,0.469554,-3.83696,3.84281,-0.0707726,-1.82027
7,-0.297871,-0.918311,-5.41215,5.43748,-1.19368,-1.65702
3,2.96526,2.81987,4.49868,-3.75737,-4.02809,-1.41624
3,-2.1196,-2.20554,1.05995,-1.96257,-2.78117,0.0642169
5,-0.900223,-0.664881,0.933491,-0.843542,-3.87352,-1.63122
5,-1.00418,-0.306548,1.13371,-1.05856,2.89208,-0.924581
7,-1.45875,-2.25988,-5.03571,4.96698,-0.493898,-2.66938
4,-4.07923,-3.74672,0.675761,-1.06797,1.57955,2.05402
3,2.19182,1.95592,2.82815,-2.23611,-1.19699,-3.16821
3,-0.788453,-0.731422,1.98467,-1.76361,-5.47614,-3.31297
4,0.295177,-0.544123,-3.04018,3.0894,-3.57539,-0.202866
6,-1.90876,-1.20634,2.09895,-2.33522,1.74687,0.951746
0,6.5722,7.22348,1.98932,-0.806383,4.49521,-0.476864
7,-2.6756,-3.09402,-2.61359,2.4539,-0.727141,-1.16419
8,3.13773,3.29487,1.56634,-0.688971,2.39208,-0.166542
8,-0.772637,-1.00187,1.66819,-1.75736,4.19237,-0.791037
1,-4.48403,-4.14995,2.18243,-3.35102,0.482683,0.18859
4,-1.47833,-1.48539,-2.27074,2.17371,3.50027,1.70888
6,2.12694,2.13086,0.256171,-0.212126,2.21843,4.74875
6,-0.0207606,0.62794,1.07689,-1.20512,1.82422,3.54122
7,0.351268,-0.48439,-4.92671,4.98358,-3.16807,-2.65213
1,-3.83824,-3.32587,3.28293,-3.56479,0.934947,0.114893
2,0.884544,1.08451,1.75384,-1.79607,2.29181,3.36695
4,-2.68391,-2.63004,-2.27473,2.23,-0.559193,-0.842845
0,4.49832,5.01311,1.24515,-0.35333,0.0528183,-1.69917
0,6.0793,6.88877,2.25903,-1.03744,3.38038,-1.31625
1,-4.01586,-4.09754,2.10763,-2.35685,2.00928,0.0928043
5,-0.719263,-0.629845,-2.20977,2.15688,-0.965935,0.326568
9,-1.84509,-2.29919,-2.35636,2.31299,0.700331,-0.848959
9,0.430381,-0.288572,-3.73314,3.67796,2.61828,0.565544
7,0.300494,-0.364016,-3.85945,4.0185,0.160282,-2.84015
7,-1.53433,-1.81539,-3.27173,3.11396,-3.14294,-2.16582
5,-0.390847,0.286997,1.3951,-1.09469,-1.66239,-2.24139
3,-0.968193,-0.508382,2.56492,-2.52631,-3.61399,-3.35123
7,1.80182,0.389586,-4.66804,4.45282,-0.331227,0.483744
2,-1.02303,-0.624836,1.91675,-1.69833,0.335789,0.653422
2,-0.171278,-0.200031,3.42147,-4.00916,1.12703,4.07254
6,3.30975,3.10929,-0.213358,0.372876,4.77578,4.28533
9,-1.51067,-1.81909,-2.00474,2.20889,1.97201,-0.37495
2,-1.09266,-1.86383,-1.55861,0.730167,-0.0227099,3.24574
8,1.38556,1.48245,0.157608,0.0192566,2.71275,-0.49873
8,0.32272,0.0541762,-1.90229,1.83253,2.68488,-0.757213
8,2.46326,1.70581,1.18182,-0.919191,-2.38771,-0.827435
6,-2.60883,-1.92927,1.28852,-1.94454,1.95685,1.48689
4,-0.618568,-0.767334,-2.46078,2.27921,4.27206,1.74548
7,-3.32236,-3.81822,0.187042,-0.802355,-1.09211,-2.04556
8,-0.468849,-0.47152,0.726626,-0.784861,-2.50823,-1.29853
5,-1.09813,-0.766445,-1.10933,1.17306,1.29662,-2.27219
3,0.488085,1.08778,3.28142,-2.76837,-3.38004,-2.78817
7,-2.97009,-3.27975,-3.5597,3.47784,0.0956083,-1.61187
0,6.96827,7.71345,2.16471,-1.16462,1.92343,-0.425706
1,-3.43021,-2.76559,3.79719,-4.04111,0.515948,-0.703878
2,2.53767,2.14205,-1.20414,0.853453,4.94254,5.30997
7,-3.31055,-3.10483,-1.1177,0.874482,-1.4296,-1.98653
8,0.229287,0.412689,2.18171,-1.64104,-2.99228,-1.45577
4,-1.02449,-1.86205,-3.09058,2.74368,-2.99888,-0.0604657
4,-2.98284,-2.9479,-0.741492,0.492199,-2.92734,-0.56444
7,0.763603,0.355519,-3.03892,3.17312,-2.22913,-1.87165
3,2.16579,1.89815,1.61755,-0.672589,-3.18764,-5.27585
0,8.33813,8.56757,0.578601,0.928491,3.26641,-1.10101
2,4.19951,3.75266,1.04881,-1.20751,5.60021,4.56823
1,-2.73403,-2.05666,3.06993,-3.06969,0.483007,-0.684541
9,-0.121494,-1.08248,-1.1386,1.14232,-1.69129,-1.08286
4,1.07914,0.21436,-3.56693,3.70399,0.513179,-0.676364
5,2.7835,2.08085,-2.23982,2.57045,-2.5666,-3.5756
2,-0.253646,0.0758919,1.20312,-1.36282,-2.0214,0.235683
7,-2.17256,-2.60956,-0.867564,0.868029,2.11211,-0.874678
1,-3.85876,-3.51935,0.696437,-1.83652,-0.644802,-0.112776
3,-1.14199,-0.921903,1.81733,-1.58419,-1.04064,-2.99369
2,3.11623,2.62649,0.110193,-0.176899,1.77599,2.1262
1,-4.2631,-3.87723,2.94539,-3.27511,1.07719,0.0597552
8,1.02161,1.37632,0.693648,-0.118863,1.36237,-0.802623
4,2.43884,1.11481,-4.8629,4.98111,-1.48567,1.83604
1,-4.47877,-3.90087,2.66483,-3.56433,0.372091,0.0614342
0,1.68754,2.1758,1.29058,-0.775481,-2.82841,-2.87361
9,-2.15918,-2.35442,-2.45163,2.1652,-2.76441,-1.36536
5,-0.686088,-0.30373,0.305953,-0.352688,-3.56881,-1.07314
7,-3.02518,-2.82143,-0.856983,0.826186,-0.231808,-1.43654
9,-1.79384,-1.84554,-3.32196,3.19185,0.306571,0.0803256
8,0.642932,0.547134,-0.281352,0.530716,3.95317,-0.0214739
4,-2.88754,-3.00284,-0.911851,0.89916,0.921068,-0.228219
8,-0.460252,-0.55868,1.82369,-1.61314,-2.11604,-1.97662
7,-1.79367,-1.86507,-2.86168,2.52667,0.417019,-0.000143646
1,-3.20482,-2.85142,2.15521,-2.45377,0.976541,0.403109
7,-2.40755,-2.50517,-2.25772,2.28444,-2.39542,-1.69414
6,-0.608643,0.22296,0.515698,-0.644172,-0.812929,1.36778
2,-2.34502,-2.25132,0.473553,-0.771188,-0.994082,0.648497
5,1.42214,2.14849,1.01299,-0.459921,1.57176,-2.63198
3,-2.42619,-1.84874,2.44089,-2.60941,-2.46382,-2.41167
2,1.2626,1.01429,1.53457,-1.79193,1.6438,3.53382
3,-0.212253,-0.133293,1.77651,-1.44403,-3.99771,-3.05793
9,-0.749571,-1.64812,-4.5242,4.29127,-2.21973,-1.26299
3,2.56949,2.26562,2.9614,-2.28613,-3.43593,-2.03282
4,0.745146,-0.198122,-5.16409,4.95142,0.953361,1.36153
3,0.764195,1.05405,2.50248,-1.93027,-3.79628,-2.66714
3,0.979255,1.27794,2.78762,-2.53524,-3.90078,-1.52299
5,-0.797673,-0.569366,-1.89657,1.87237,3.01106,-0.925657
3,1.67178,1.42616,0.909286,-0.118249,-3.60567,-2.89343
2,-2.27302,-1.48698,1.86805,-2.60028,1.65994,2.45381
3,0.138409,0.693186,2.67929,-2.21784,-2.30365,-2.03343
3,3.07392,3.26402,5.01816,-3.90644,-3.64803,-3.69738
8,-1.19673,-1.0135,2.63865,-2.73284,4.06794,0.604859
1,-2.96791,-2.5906,1.55513,-2.32733,-0.14593,-1.02135
3,2.38229,2.81087,3.37308,-2.60885,-3.22058,-2.0764
3,1.6535,1.40732,2.21442,-1.66233,-3.62972,-3.07393
5,6.25403,5.88078,4.38797,-3.08355,-4.3257,-2.70226
2,2.13313,1.81704,2.35568,-2.58666,3.40903,4.27434
9,-3.18662,-2.89889,-1.38765,1.04349,-0.18659,-0.0240168
7,-0.525282,-1.62332,-4.05013,4.00704,2.94429,-0.468375
1,-4.82761,-4.35292,2.36734,-3.04793,0.432262,-0.148286
0,6.80716,6.7919,-2.31298,3.02807,3.55093,1.10522
9,-1.63044,-2.18192,-3.15589,2.66908,-1.75556,0.524384
1,-3.00508,-2.86516,1.02488,-1.97683,-1.56764,-0.0480959
9,0.0400971,-1.29773,-4.39131,4.20784,-3.13481,0.0723648
0,5.37463,6.10182,2.1119,-1.25589,0.412207,0.0658388
3,-2.94957,-2.29913,3.88379,-4.34287,1.62514,-0.454327
9,-0.25996,-1.33646,-5.38862,5.03293,1.06336,0.602105
1,-4.01714,-3.80573,0.936443,-2.09189,-0.49099,-0.0565577
2,0.661626,0.570514,-0.0507866,-0.245335,3.11572,3.52629
4,0.16597,-0.508123,-3.69312,3.31716,-1.77295,2.22637
5,1.64336,1.6537,0.496686,-0.31181,-2.27451,0.450419
6,0.291254,0.302107,-1.42707,0.952408,1.72504,4.49758
2,1.20162,1.53719,0.607837,-0.715516,2.04398,1.544
7,-0.188717,-1.08279,-5.05996,5.09784,-0.269491,-2.85083
8,6.61863,5.94067,1.44449,-0.232104,-2.02873,-1.29999
0,4.90536,5.17352,0.586798,0.110501,-2.71902,-3.11935
7,0.348673,0.0434133,-3.27207,3.66509,2.64327,-1.48869
7,-1.93332,-2.17803,-4.01766,3.9979,0.506141,-2.22642
5,-2.10397,-1.38339,-0.287849,0.0941735,2.69461,0.0500097
3,2.68734,2.88331,3.71691,-2.90767,1.9181,-1.7549
9,0.486973,-0.357465,-3.68522,3.55112,-2.07553,0.539248
2,2.85986,2.53251,1.07394,-1.32139,2.87543,4.11585
0,9.42827,9.42398,0.959454,0.183181,1.63728,-0.996518
7,-1.5963,-1.86527,-2.91841,2.94087,-2.38975,-1.37309
1,-4.20463,-3.52288,1.43203,-2.24657,-0.169757,-0.189636
9,-0.00306472,-0.422607,-2.36565,2.41167,-0.795131,0.495359
1,-4.71937,-4.19168,1.8247,-2.79051,0.272058,-0.171301
0,5.21709,5.92025,0.336195,0.59121,-0.272155,-2.11224
1,-3.28312,-3.17996,3.30654,-3.43044,3.33507,0.312844
7,-1.29469,-1.59841,-2.76313,2.2,-0.64437,-0.247835
3,-0.0619951,0.558484,3.27803,-3.06587,-0.967416,-1.81755
8,-2.80435,-2.48415,2.21545,-2.53699,0.933059,-0.710848
3,-0.905145,-0.407487,0.222394,-0.161239,-1.36657,-1.51825
6,2.8774,3.11635,1.09503,-0.776113,4.81925,3.73108
7,-2.06451,-2.04073,-2.3769,2.51463,2.46588,-0.729457
6,0.433129,0.865666,-0.708292,0.407805,2.55684,4.45305
2,1.73522,1.65161,2.36679,-2.10997,2.19476,2.85982
6,-0.691905,-0.0710761,1.46223,-1.67525,3.03492,3.2547
5,0.631218,1.17397,0.188294,-0.0548413,1.89297,-0.919314
3,-0.38737,-0.0805597,2.88625,-2.58483,-4.91618,-3.70935
5,1.89632,1.65979,1.0395,-0.296619,-4.69202,-3.18061
5,1.46023,1.83899,2.33757,-1.69294,-3.17817,-2.10434
0,4.56065,4.91487,1.0083,-0.0638602,-1.70054,-3.86322
6,4.704,4.08683,-0.600944,0.567698,0.414547,5.66295
1,-3.52397,-3.29503,1.09916,-2.22149,-0.191769,0.0336445
8,-2.51492,-2.27842,0.59649,-0.955528,-0.948731,-0.514461
4,0.364535,-0.521887,-3.52459,3.52913,-2.06094,1.34142
1,-4.26804,-3.7765,0.901376,-1.919,-0.463415,-0.406557
4,-1.74031,-1.63484,-2.27912,2.14297,-0.958398,0.78591
3,0.871835,0.621429,2.01847,-1.63026,-4.13944,-3.45477
1,-4.57366,-4.153,2.09698,-2.41315,0.682414,-0.279153
0,2.29425,2.91325,-0.61352,0.869325,2.62265,-0.117007
6,0.156326,0.928061,2.08337,-1.73816,0.372276,1.53212
0,4.62518,5.53731,0.652138,0.297102,0.751299,-2.01634
8,0.766801,0.0614411,0.186525,-0.00777801,-2.12709,-1.71794
6,-1.99895,-1.68491,1.17236,-1.57215,2.24909,2.25058
8,0.904696,0.679573,1.1135,-0.705037,2.97388,-2.01962
7,-1.04513,-1.78153,-1.17699,1.037,1.83189,-1.02716
6,2.47009,2.53294,1.22464,-1.06359,1.70125,4.57557
5,-1.37997,-0.870519,-0.447064,0.6205,-0.108056,-3.2185
0,6.93115,8.00362,2.60964,-1.26803,1.53864,-2.15283
4,-1.71795,-1.76703,-2.20596,2.1952,2.76785,0.0966576
7,-1.96086,-1.94823,-1.84112,1.66171,0.912146,-0.479098
7,-1.69177,-2.4283,-2.99608,2.72089,-1.22168,1.06604
0,5.57019,6.52211,1.4701,-0.370851,2.58227,-1.7533
0,2.14164,2.46339,0.241761,0.397239,0.171572,-0.360589
6,1.32826,2.01318,2.32072,-1.91804,1.08047,2.06309
0,1.70707,1.15945,-2.31637,2.18084,-1.12156,1.87193
3,2.44873,2.63701,4.54698,-3.80542,-3.02471,-1.80333
6,-0.173059,0.500178,2.12215,-2.00911,0.332124,1.89135
0,8.29233,8.31351,-0.511812,1.68114,3.63725,-0.328243
6,-2.6812,-2.378,0.890459,-1.62517,2.10161,3.14318
9,-2.07732,-2.21637,-1.69294,1.83613,0.985025,-0.940155
3,0.732635,1.13749,3.28631,-2.81459,-3.8973,-2.40074
4,0.709024,0.806218,-1.43255,1.21278,1.60057,2.7192
0,2.06719,2.1715,-0.268208,0.795281,-2.74245,-2.55532
6,1.87638,0.782623,-3.62775,3.26721,1.58695,4.50666
9,-1.38195,-1.81389,-4.37283,4.22315,-0.515212,-0.772562
6,4.84147,4.00287,1.37593,-1.23038,-1.31252,3.50638
0,1.22962,1.63519,0.600316,-0.307316,-2.39143,-0.979912
1,-1.95417,-1.83841,1.47814,-1.68034,2.13194,0.938533
1,-4.52604,-3.9545,2.57744,-3.39862,0.380008,0.164767
3,3.32749,3.3764,4.15421,-3.20289,1.53535,-2.00472
4,-2.27039,-2.58428,-2.40166,2.19383,-0.417986,0.507281
0,6.3105,6.14494,-0.217557,0.925905,-1.91882,0.50294
6,4.10908,4.12823,-1.34277,1.50911,4.22984,4.99461
5,-0.190783,0.310558,-0.0386251,0.161874,-0.961087,-2.7156
4,-0.0861482,-0.444898,-3.9294,3.87508,0.680402,1.17105
8,-1.33647,-1.95508,-0.412172,-0.0510889,-3.16852,-1.99287
1,-4.33669,-3.70165,2.9663,-3.53126,0.0479853,-0.349931
0,2.22737,2.51116,0.563762,-0.0487136,-1.79029,0.625267
1,-4.50264,-4.10046,2.08584,-3.0631,-0.428425,-0.428365
4,-2.63337,-2.33114,0.490453,-0.566928,1.32582,0.607944
0,0.638385,0.844297,-1.77378,1.72014,1.17666,0.717497
9,-2.19831,-1.84524,2.25827,-2.32645,-0.0414775,-1.35425
3,0.794185,0.497253,0.279857,0.03398,-3.91216,-3.81954
5,0.179757,0.735578,-0.374272,0.450033,2.65694,-0.144067
4,-1.67627,-1.68571,-3.06793,2.90189,0.282609,1.22963
7,-2.49508,-2.60206,-2.40813,2.21716,-2.5913,-2.19228
8,1.62784,1.39866,0.66666,-0.418359,3.28216,-0.796828
7,-1.38835,-1.69803,-3.28384,3.28381,1.31154,-1.37075
2,4.90374,4.6253,1.88488,-1.67518,2.29839,1.89813
3,0.535617,1.16801,2.50115,-2.11385,-0.621543,-0.332738
9,0.116712,-0.415467,-2.65129,2.75422,0.282488,0.890839
1,-3.19156,-2.66053,0.458338,-1.28724,-1.16575,0.0162799
8,-1.05209,-0.614062,2.1249,-2.22118,0.305783,-0.538611
2,1.23014,1.18466,1.45581,-1.3671,1.45998,1.56099
6,2.10307,2.19197,-0.0898058,0.0818323,0.257246,2.84012
9,-1.98664,-2.06751,-2.05625,1.90072,-3.01217,-0.961161
6,-0.469347,-0.068426,1.01396,-1.33357,0.883483,3.52132
3,-1.3285,-0.872026,3.34881,-3.2296,2.10527,-2.92167
8,2.54393,2.37679,0.823578,-0.501069,0.926023,-1.03339
3,-2.24702,-2.51624,-0.344417,-0.136359,-3.51343,0.0665725
2,1.72265,1.66163,-0.252026,0.0705838,3.15927,1.25987
1,-4.26195,-3.54211,1.55076,-2.27567,-0.326315,-0.450138
1,-4.40214,-4.03825,3.17606,-3.56341,1.39443,-0.294257
1,-3.83286,-3.46149,2.14257,-2.94115,0.534675,-0.571694
7,0.570261,0.111683,-4.57408,4.84042,2.17169,-1.99416
7,0.471258,0.232762,-3.79197,3.93624,1.79366,-1.62831
6,-2.903,-2.23118,1.41119,-1.93509,1.42301,1.81615
9,0.883828,0.0460322,-4.47839,4.54291,-0.948185,-1.43483
5,2.31508,1.76707,-0.75644,1.43059,-4.29943,-5.17976
0,7.8325,7.99449,-0.33322,1.33523,0.962451,-1.07089
9,-0.613266,-1.05081,-2.64391,2.48044,-1.39608,1.72985
5,-0.96348,-0.151691,0.124578,-0.173574,1.44961,-0.454296
4,2.36528,1.08482,-3.40393,3.46404,-2.9926,0.0862991
